country_id,country_name,year,accommodation,purpose,duration,transport,destination,value_accomodation,value_transport,value_destination,arrivals_million
1,Germany,2012,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,2038609.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,1956698.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,817994.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Hungary,NULL,NULL,691942.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,1157818.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Hungary,NULL,NULL,898842.0000,NULL
1,Germany,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,1594776.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,9955596.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,8360820.0000,NULL
1,Germany,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,616021.0000,NULL
1,Germany,2012,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,447565.0000,NULL
1,Germany,2012,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,779105.0000,NULL
1,Germany,2012,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,2042341.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,10734702.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,8692361.0000,NULL
1,Germany,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,1595869.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,3336828.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Netherlands,NULL,NULL,1740959.0000,NULL
1,Germany,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,Netherlands,NULL,NULL,773931.0000,NULL
1,Germany,2012,NULL,"Professional, business","1 night or over",NULL,Netherlands,NULL,NULL,726945.0000,NULL
1,Germany,2012,NULL,Total,"From 1 to 3 nights",NULL,Netherlands,NULL,NULL,1991594.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,4063774.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Netherlands,NULL,NULL,2072179.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Norway,NULL,NULL,1061208.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Norway,NULL,NULL,840601.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Norway,NULL,NULL,1137609.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Norway,NULL,NULL,866313.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Poland,NULL,NULL,1989340.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,1443393.0000,NULL
1,Germany,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,Poland,NULL,NULL,754052.0000,NULL
1,Germany,2012,NULL,Total,"From 1 to 3 nights",NULL,Poland,NULL,NULL,797725.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,2321860.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,1524135.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,796835.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,767781.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,838106.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,785361.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Russia,NULL,NULL,692928.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Russia,NULL,NULL,506034.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Sweden,NULL,NULL,861995.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Sweden,NULL,NULL,760223.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Sweden,NULL,NULL,1062401.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Sweden,NULL,NULL,768697.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,4307375.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,4224968.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,4617678.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,Türkiye,NULL,NULL,4340255.0000,NULL
1,Germany,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,704633.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,1587717.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,883084.0000,NULL
1,Germany,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,"United Kingdom",NULL,NULL,699622.0000,NULL
1,Germany,2012,NULL,"Professional, business","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,422811.0000,NULL
1,Germany,2012,NULL,"Professional, business","1 night or over",NULL,"United Kingdom",NULL,NULL,600400.0000,NULL
1,Germany,2012,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,1127444.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,2188117.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,1060672.0000,NULL
1,Germany,2012,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,1871767.0000,NULL
1,Germany,2012,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,1711152.0000,NULL
1,Germany,2012,NULL,"Professional, business","1 night or over",NULL,"United States",NULL,NULL,645482.0000,NULL
1,Germany,2012,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,2517249.0000,NULL
1,Germany,2012,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,2217525.0000,NULL
1,Germany,2013,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,72987225.0000,NULL,NULL,31.60
1,Germany,2013,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,4846985.0000,NULL,NULL,31.60
1,Germany,2013,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,9206269.0000,NULL,NULL,31.60
1,Germany,2013,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,9476026.0000,NULL,NULL,31.60
1,Germany,2013,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,124060811.0000,NULL,NULL,31.60
1,Germany,2013,"Rented accommodation: other",NULL,NULL,NULL,NULL,28004701.0000,NULL,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,27260693.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,8342361.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,2190179.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,55107883.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,9307219.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,2767075.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,4748100.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,4842112.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,2567129.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,72182928.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,17569012.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,4023506.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","4 nights or over","Buses, coaches",NULL,NULL,571952.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,4699138.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","4 nights or over",Railways,NULL,NULL,1172446.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,5703345.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights","Buses, coaches",NULL,NULL,583583.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,17121066.0000,NULL,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,6614146.0000,NULL,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Austria,NULL,NULL,3646975.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,10566995.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Austria,NULL,NULL,6920020.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Austria,NULL,NULL,544056.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Austria,NULL,NULL,1165585.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Austria,NULL,NULL,621529.0000,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Austria,NULL,NULL,839699.0000,31.60
1,Germany,2013,NULL,"Professional, business","1 night or over",NULL,Austria,NULL,NULL,1245141.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Austria,NULL,NULL,4486674.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,11812136.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Austria,NULL,NULL,7325462.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Belgium,NULL,NULL,545555.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Belgium,NULL,NULL,876521.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Belgium,NULL,NULL,813999.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Belgium,NULL,NULL,1286893.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Bulgaria,NULL,NULL,532448.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,939032.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Switzerland,NULL,NULL,2272683.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Switzerland,NULL,NULL,1333651.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,455081.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Switzerland,NULL,NULL,793796.0000,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,752635.0000,31.60
1,Germany,2013,NULL,"Professional, business","1 night or over",NULL,Switzerland,NULL,NULL,858635.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Switzerland,NULL,NULL,1691667.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Switzerland,NULL,NULL,3131318.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Switzerland,NULL,NULL,1439651.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,China,NULL,NULL,825068.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,China,NULL,NULL,762361.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Czechia,NULL,NULL,1374456.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Czechia,NULL,NULL,851620.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Czechia,NULL,NULL,760264.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Czechia,NULL,NULL,1708549.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Czechia,NULL,NULL,948285.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Germany,NULL,NULL,87350273.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,130818258.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,43467984.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Germany,NULL,NULL,50241745.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Germany,NULL,NULL,66683372.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Germany,NULL,NULL,16441626.0000,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Germany,NULL,NULL,24692842.0000,31.60
1,Germany,2013,NULL,"Professional, business","1 night or over",NULL,Germany,NULL,NULL,30305208.0000,31.60
1,Germany,2013,NULL,"Professional, business","4 nights or over",NULL,Germany,NULL,NULL,5612366.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,112043116.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,161123466.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,49080350.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Denmark,NULL,NULL,1271827.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Denmark,NULL,NULL,1174287.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Denmark,NULL,NULL,1656946.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Denmark,NULL,NULL,1325503.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Greece,NULL,NULL,1841706.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Greece,NULL,NULL,1841706.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Greece,NULL,NULL,1907569.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Greece,NULL,NULL,1907569.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Spain,NULL,NULL,704732.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,9695682.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,8990951.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Spain,NULL,NULL,494063.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,869013.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,9972999.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,9103986.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,1342864.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,4560590.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,3217725.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,866202.0000,31.60
1,Germany,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,France,NULL,NULL,482069.0000,31.60
1,Germany,2013,NULL,"Professional, business","1 night or over",NULL,France,NULL,NULL,661981.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,1824933.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,France,NULL,NULL,5222570.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,3397637.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,1890847.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,1727464.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,1962039.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,1727464.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,1056244.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Hungary,NULL,NULL,564741.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,1199237.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Hungary,NULL,NULL,648406.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Ireland,NULL,NULL,769170.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Ireland,NULL,NULL,751075.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Ireland,NULL,NULL,816946.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Ireland,NULL,NULL,751075.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,1470891.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,9654112.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,8183222.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,763534.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,681664.0000,31.60
1,Germany,2013,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,817712.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,1891112.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,10471824.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,8580713.0000,31.60
1,Germany,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,2060513.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,4884235.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Netherlands,NULL,NULL,2823722.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Netherlands,NULL,NULL,837944.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Netherlands,NULL,NULL,1014710.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Netherlands,NULL,NULL,2334896.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,5294242.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Netherlands,NULL,NULL,2959346.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Norway,NULL,NULL,851761.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Norway,NULL,NULL,808132.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Norway,NULL,NULL,926316.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Norway,NULL,NULL,852706.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Poland,NULL,NULL,2144401.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Poland,NULL,NULL,1562201.0000,31.60
1,Germany,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Poland,NULL,NULL,665762.0000,31.60
1,Germany,2013,NULL,Total,"From 1 to 3 nights",NULL,Poland,NULL,NULL,736638.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Poland,NULL,NULL,2339863.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Poland,NULL,NULL,1603225.0000,31.60
1,Germany,2013,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,1072593.0000,31.60
1,Germany,2013,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,987408.0000,31.60
1,Germany,2013,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,1118701.0000,31.60
1,Germany,2013,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,999442.0000,31.60
